;PrevNode,New_Node,Type
     44051,     30025,Highway
     44052,     30026,Highway
     44053,     30027,Highway
     44054,     30028,Highway
     44055,     30029,Highway
     44056,     30030,Highway
     44057,     30031,Highway
     44058,     30032,Highway
     44059,     30033,Highway
     44060,     30034,Highway
     44061,     30035,Highway
     44062,     30036,Highway
     44063,     30037,Highway
     44064,     30038,Highway
     44065,     30039,Highway
     44066,     30040,Highway
     44067,     30041,Highway
     44068,     30042,Highway
     44069,     30043,Highway
     44070,     30044,Highway
     44071,     30045,Highway
     44072,     30046,Highway
     44073,     30047,Highway
     44074,     30048,Highway
     44075,     30049,Highway
     44076,     30050,Highway
     44077,     30051,Highway
     44078,     30052,Highway
     44079,     30053,Highway
     44080,     30054,Highway
     44081,     30055,Highway
     44082,     30056,Highway
     44083,     30057,Highway
     44084,     30058,Highway
     44085,     30059,Highway
     44086,     30060,Highway
     44087,     30061,Highway
     44088,     30062,Highway
     44089,     30063,Highway
     44090,     30064,Highway
     44091,     30065,Highway
     44092,     30066,Highway
     44093,     30067,Highway
     44094,     30068,Highway
     44095,     30069,Highway
     44096,     30070,Highway
     44097,     30071,Highway
     44098,     30072,Highway
     44099,     30073,Highway
     44100,     30074,Highway
     44101,     30075,Highway
     44102,     30076,Highway
     44103,     30077,Highway
     44104,     30078,Highway
     44105,     30079,Highway
     44106,     30080,Highway
     44107,     30081,Highway
     44108,     30082,Highway
     44109,     30083,Highway
     44110,     30084,Highway
     44111,     30085,Highway
     44112,     30086,Highway
     44113,     30087,Highway
     44114,     30088,Highway
     44115,     30089,Highway
     44116,     30090,Highway
     44117,     30091,Highway
     44118,     30092,Highway
     44119,     30093,Highway
     44120,     30094,Highway
     44121,     30095,Highway
     44122,     30096,Highway
     44123,     30097,Highway
     44124,     30098,Highway
     44125,     30099,Highway
     44126,     30100,Highway
     44127,     30101,Highway
     44128,     30102,Highway
     44129,     30103,Highway
     44130,     30104,Highway
     44131,     30105,Highway
     44132,     30106,Highway
     44133,     30107,Highway
     44134,     30108,Highway
     44135,     30109,Highway
     44136,     30110,Highway
     44137,     30111,Highway
     44138,     30112,Highway
     44139,     30113,Highway
     44140,     30114,Highway
     44141,     30115,Highway
     44142,     30116,Highway
     44143,     30117,Highway
     44144,     30118,Highway
     44145,     30119,Highway
     44146,     30120,Highway
     44147,     30121,Highway
     44148,     30122,Highway
     44149,     30123,Highway
     44150,     30124,Highway
     44151,     30125,Highway
     44152,     30126,Highway
     44153,     30127,Highway
     44154,     30128,Highway
     44155,     30129,Highway
     44156,     30130,Highway
     44157,     30131,Highway
     44158,     30132,Highway
     44159,     30133,Highway
     44160,     30134,Highway
     44161,     30135,Highway
     44162,     30136,Highway
     44163,     30137,Highway
     44164,     30138,Highway
     44165,     30139,Highway
     44166,     30140,Highway
     44167,     30141,Highway
     44168,     30142,Highway
     44169,     30143,Highway
     44170,     30144,Highway
     44171,     30145,Highway
     44172,     30146,Highway
     44173,     30147,Highway
     44174,     30148,Highway
     44175,     30149,Highway
     44176,     30150,Highway
     44177,     30151,Highway
     44178,     30152,Highway
     44179,     30153,Highway
     44180,     30154,Highway
     44181,     30155,Highway
     44182,     30156,Highway
     44183,     30157,Highway
     44184,     30158,Highway
     44185,     30159,Highway
     44186,     30160,Highway
     44187,     30161,Highway
     44188,     30162,Highway
     44189,     30163,Highway
     44190,     30164,Highway
     44191,     30165,Highway
     44192,     30166,Highway
     44193,     30167,Highway
     44194,     30168,Highway
     44195,     30169,Highway
     44196,     30170,Highway
     44197,     30171,Highway
     44198,     30172,Highway
     44199,     30173,Highway
     44200,     30174,Highway
     44201,     30175,Highway
     44202,     30176,Highway
     44203,     30177,Highway
     44204,     30178,Highway
     44205,     30179,Highway
     44206,     30180,Highway
     44207,     30181,Highway
     44208,     30182,Highway
     44209,     30183,Highway
     44210,     30184,Highway
     44211,     30185,Highway
     44212,     30186,Highway
     44213,     30187,Highway
     44214,     30188,Highway
     44215,     30189,Highway
     44216,     30190,Highway
     44217,     30191,Highway
     44218,     30192,Highway
     44219,     30193,Highway
     44220,     30194,Highway
     44221,     30195,Highway
     44222,     30196,Highway
     44223,     30197,Highway
     44224,     30198,Highway
     44225,     30199,Highway
     44226,     30200,Highway
     44227,     30201,Highway
     44228,     30202,Highway
     44229,     30203,Highway
     44230,     30204,Highway
     44231,     30205,Highway
     44232,     30206,Highway
     44233,     30207,Highway
     44234,     30208,Highway
     44235,     30209,Highway
     44236,     30210,Highway
     44237,     30211,Highway
     44238,     30212,Highway
     44239,     30213,Highway
     44240,     30214,Highway
     44241,     30215,Highway
     44242,     30216,Highway
     44243,     30217,Highway
     44244,     30218,Highway
     44245,     30219,Highway
     44246,     30220,Highway
     44247,     30221,Highway
     44248,     30222,Highway
     44249,     30223,Highway
     44250,     30224,Highway
     44251,     30225,Highway
     44252,     30226,Highway
     44253,     30227,Highway
     44254,     30228,Highway
     44255,     30229,Highway
     44256,     30230,Highway
     44257,     30231,Highway
     44258,     30232,Highway
     44259,     30233,Highway
     44260,     30234,Highway
     44261,     30235,Highway
     44262,     30236,Highway
     44263,     30237,Highway
     44264,     30238,Highway
     44265,     30239,Highway
     44266,     30240,Highway
     44267,     30241,Highway
     44268,     30242,Highway
     44269,     30243,Highway
     44270,     30244,Highway
     44271,     30245,Highway
     44272,     30246,Highway
     44273,     30247,Highway
     44274,     30248,Highway
     44275,     30249,Highway
     44276,     30250,Highway
     44277,     30251,Highway
     44278,     30252,Highway
     44279,     30253,Highway
     44280,     30254,Highway
     44281,     30255,Highway
     44282,     30256,Highway
     44283,     30257,Highway
     44284,     30258,Highway
     44285,     30259,Highway
     44286,     30260,Highway
     44287,     30261,Highway
     44288,     30262,Highway
     44289,     30263,Highway
     44290,     30264,Highway
     44291,     30265,Highway
     44292,     30266,Highway
     44293,     30267,Highway
     44294,     30268,Highway
     44295,     30269,Highway
     44296,     30270,Highway
     44297,     30271,Highway
     44298,     30272,Highway
     44299,     30273,Highway
     44300,     30274,Highway
     44301,     30275,Highway
     44302,     30276,Highway
     44303,     30277,Highway
     44304,     30278,Highway
     44305,     30279,Highway
     44306,     30280,Highway
     44307,     30281,Highway
     44308,     30282,Highway
     44309,     30283,Highway
     44310,     30284,Highway
     44311,     30285,Highway
     44312,     30286,Highway
     44313,     30287,Highway
     44314,     30288,Highway
     44315,     30289,Highway
     44316,     30290,Highway
     44317,     30291,Highway
     44318,     30292,Highway
     44319,     30293,Highway
     44320,     30294,Highway
     44321,     30295,Highway
     44322,     30296,Highway
     44323,     30297,Highway
     44324,     30298,Highway
     44325,     30299,Highway
     44326,     30300,Highway
     44327,     30301,Highway
     44328,     30302,Highway
     44329,     30303,Highway
     44330,     30304,Highway
     44331,     30305,Highway
     44332,     30306,Highway
     44333,     30307,Highway
     44334,     30308,Highway
     44335,     30309,Highway
     44336,     30310,Highway
     44337,     30311,Highway
     44338,     30312,Highway
     44339,     30313,Highway
     44340,     30314,Highway
     44341,     30315,Highway
     44342,     30316,Highway
     44343,     30317,Highway
     44344,     30318,Highway
     44345,     30319,Highway
     44346,     30320,Highway
     44347,     30321,Highway
     44348,     30322,Highway
     44349,     30323,Highway
     44350,     30324,Highway
     44351,     30325,Highway
     44352,     30326,Highway
     44353,     30327,Highway
     44354,     30328,Highway
     44355,     30329,Highway
     44356,     30330,Highway
     44357,     30331,Highway
     44358,     30332,Highway
     44359,     30333,Highway
     44360,     30334,Highway
     44361,     30335,Highway
     44362,     30336,Highway
     44363,     30337,Highway
     44364,     30338,Highway
     44365,     30339,Highway
     44366,     30340,Highway
     44367,     30341,Highway
     44368,     30342,Highway
     44369,     30343,Highway
     44370,     30344,Highway
     44371,     30345,Highway
     44372,     30346,Highway
     44373,     30347,Highway
     44374,     30348,Highway
     44375,     30349,Highway
     44376,     30350,Highway
     44377,     30351,Highway
     44378,     30352,Highway
     44379,     30353,Highway
     44380,     30354,Highway
     44381,     30355,Highway
     44382,     30356,Highway
     44383,     30357,Highway
     44384,     30358,Highway
     44385,     30359,Highway
